Name,Amount,Position,year,sex
PANTALEO,1,261,1945,m
PATTI,1,261,1945,m
PENTON,1,261,1945,m
PERCY,1,261,1945,m
PERRY,1,261,1945,m
PETE,1,261,1945,m
PIETER,1,261,1945,m
PITRE,1,261,1945,m
QUENTIN,1,261,1945,m
RAEBURN,1,261,1945,m
RAFEEK,1,261,1945,m
RALPH,1,261,1945,m
RAMON,1,261,1945,m
RANFORD,1,261,1945,m
RAYMON,1,261,1945,m
REECE,1,261,1945,m
REGE,1,261,1945,m
RENFREY,1,261,1945,m
REVEL,1,261,1945,m
REVELL,1,261,1945,m
ROBBIE,1,261,1945,m
ROCCO,1,261,1945,m
ROLLAND,1,261,1945,m
ROMEO,1,261,1945,m
RON,1,261,1945,m
RONALD,1,261,1945,m
RONAN,1,261,1945,m
ROSINA,1,261,1945,m
SAM,1,261,1945,m
SELWYN,1,261,1945,m
SHANE,1,261,1945,m
SHIRLEY,1,261,1945,m
STANFORD,1,261,1945,m
STANTON,1,261,1945,m
STEFANO,1,261,1945,m
STEPAS,1,261,1945,m
STEPNEY,1,261,1945,m
SUSAN,1,261,1945,m
TADEUSZ,1,261,1945,m
TERANCE,1,261,1945,m
TERANE,1,261,1945,m
TERROL,1,261,1945,m
THEODOR,1,261,1945,m
THEODORE,1,261,1945,m
THEOFANIS,1,261,1945,m
TRACY,1,261,1945,m
TRAVIS,1,261,1945,m
TRAVISS,1,261,1945,m
TRENT,1,261,1945,m
TREVIN,1,261,1945,m
TYRONE,1,261,1945,m
UNANMED,1,261,1945,m
VASILIOU,1,261,1945,m
VAUGHAN,1,261,1945,m
VERDUN,1,261,1945,m
VITONOFRIO,1,261,1945,m
WARD,1,261,1945,m
WARRAN,1,261,1945,m
WATSON,1,261,1945,m
WEMBRY,1,261,1945,m
WILLIAM,1,261,1945,m
WINTON,1,261,1945,m
WYATT,1,261,1945,m
WYNSTON,1,261,1945,m
JOHN,611,1,1946,m
ROBERT,546,2,1946,m
PETER,494,3,1946,m
DAVID,308,4,1946,m
BRIAN,237,5,1946,m
GRAHAM,237,5,1946,m
TREVOR,227,7,1946,m
MICHAEL,192,8,1946,m
BARRY,178,9,1946,m
IAN,175,10,1946,m
RICHARD,174,11,1946,m
GEOFFREY,167,12,1946,m
WILLIAM,153,13,1946,m
KEVIN,143,14,1946,m
ANTHONY,133,15,1946,m
RONALD,125,16,1946,m
MALCOLM,123,17,1946,m
RAYMOND,121,18,1946,m
CHRISTOPHER,119,19,1946,m
DENNIS,116,20,1946,m
COLIN,109,21,1946,m
JAMES,109,21,1946,m
KENNETH,103,23,1946,m
ROGER,99,24,1946,m
ALAN,85,25,1946,m
ALLAN,84,26,1946,m
RODNEY,83,27,1946,m
WAYNE,78,28,1946,m
JEFFREY,75,29,1946,m
DONALD,74,30,1946,m
PAUL,72,31,1946,m
GARY,66,32,1946,m
DOUGLAS,64,33,1946,m
PHILIP,61,34,1946,m
BRUCE,60,35,1946,m
TERENCE,55,36,1946,m
DEAN,52,37,1946,m
DESMOND,52,37,1946,m
DARRYL,51,39,1946,m
PHILLIP,50,40,1946,m
ANDREW,48,41,1946,m
NEVILLE,45,42,1946,m
MAXWELL,43,43,1946,m
TERRY,43,43,1946,m
THOMAS,43,43,1946,m
GREGORY,42,46,1946,m
LESLIE,42,46,1946,m
GRAEME,41,48,1946,m
DARYL,40,49,1946,m
KEITH,37,50,1946,m
LEONARD,37,50,1946,m
NEIL,37,50,1946,m
ADRIAN,36,53,1946,m
GARRY,36,53,1946,m
BRENTON,34,55,1946,m
EDWARD,32,56,1946,m
ROSS,31,57,1946,m
RUSSELL,31,57,1946,m
LEON,30,59,1946,m
STEPHEN,29,60,1946,m
GORDON,28,61,1946,m
ROBIN,28,61,1946,m
GEORGE,27,63,1946,m
NOEL,27,63,1946,m
DENIS,26,65,1946,m
ERIC,26,65,1946,m
MURRAY,26,65,1946,m
UNNAMED,26,65,1946,m
KYM,25,69,1946,m
WARREN,23,70,1946,m
FREDERICK,22,71,1946,m
NORMAN,22,71,1946,m
ALLEN,21,73,1946,m
PATRICK,21,73,1946,m
ARTHUR,20,75,1946,m
FRANCIS,20,75,1946,m
CHARLES,19,77,1946,m
LINDSAY,19,77,1946,m
MERVYN,18,79,1946,m
GLEN,17,80,1946,m
LAWRENCE,17,80,1946,m
REX,17,80,1946,m
IVAN,16,83,1946,m
MARK,16,83,1946,m
MAURICE,16,83,1946,m
REGINALD,16,83,1946,m
STANLEY,16,83,1946,m
GERALD,15,88,1946,m
TIMOTHY,15,88,1946,m
DEANE,14,90,1946,m
FRANK,14,90,1946,m
HAROLD,14,90,1946,m
BERNARD,13,93,1946,m
GRANT,13,93,1946,m
MARTIN,13,93,1946,m
ASHLEY,12,96,1946,m
BARRIE,12,96,1946,m
CLIVE,12,96,1946,m
ALEXANDER,11,99,1946,m
BRONTE,11,99,1946,m
DARRELL,11,99,1946,m
KELVIN,11,99,1946,m
TERRENCE,11,99,1946,m
CLIFFORD,10,104,1946,m
CRAIG,10,104,1946,m
GILBERT,10,104,1946,m
GLENN,10,104,1946,m
JEFFERY,10,104,1946,m
LAURENCE,10,104,1946,m
DALE,9,110,1946,m
HOWARD,9,110,1946,m
HUGH,9,110,1946,m
JOSEPH,9,110,1946,m
KERRY,9,110,1946,m
KINGSLEY,9,110,1946,m
LANCE,9,110,1946,m
LYNDON,9,110,1946,m
LYNTON,9,110,1946,m
ALFRED,8,119,1946,m
ANTONY,8,119,1946,m
GAVIN,8,119,1946,m
LEE,8,119,1946,m
NICHOLAS,8,119,1946,m
RODERICK,8,119,1946,m
VICTOR,8,119,1946,m
ALBERT,7,126,1946,m
BRYAN,7,126,1946,m
BYRON,7,126,1946,m
DANIEL,7,126,1946,m
DEREK,7,126,1946,m
LEWIS,7,126,1946,m
LYALL,7,126,1946,m
NIGEL,7,126,1946,m
ROY,7,126,1946,m
BRENDAN,6,135,1946,m
ERNEST,6,135,1946,m
JACK,6,135,1946,m
OWEN,6,135,1946,m
STEWART,6,135,1946,m
STUART,6,135,1946,m
SYDNEY,6,135,1946,m
VERNON,6,135,1946,m
BEVAN,5,143,1946,m
CLYDE,5,143,1946,m
EDWIN,5,143,1946,m
HAYDN,5,143,1946,m
HENRY,5,143,1946,m
JONATHAN,5,143,1946,m
LEIGH,5,143,1946,m
LEIGHTON,5,143,1946,m
LLOYD,5,143,1946,m
LYLE,5,143,1946,m
MAX,5,143,1946,m
VINCENT,5,143,1946,m
WALTER,5,143,1946,m
BRENDON,4,156,1946,m
CAMERON,4,156,1946,m
CLIFTON,4,156,1946,m
DAVID,4,156,1946,m
ERROL,4,156,1946,m
GRANTLEY,4,156,1946,m
GREGOR,4,156,1946,m
HARRY,4,156,1946,m
KENT,4,156,1946,m
LEO,4,156,1946,m
MELVIN,4,156,1946,m
NELSON,4,156,1946,m
ROWLAND,4,156,1946,m
SAMUEL,4,156,1946,m
SIDNEY,4,156,1946,m
STEVEN,4,156,1946,m
TERRANCE,4,156,1946,m
ASHLEIGH,3,173,1946,m
AUSTIN,3,173,1946,m
CHRISTINE,3,173,1946,m
DON,3,173,1946,m
DUDLEY,3,173,1946,m
EDGAR,3,173,1946,m
GEOFFERY,3,173,1946,m
GUISEPPE,3,173,1946,m
JOHN,3,173,1946,m
JON,3,173,1946,m
LESTER,3,173,1946,m
MILTON,3,173,1946,m
MOSTYN,3,173,1946,m
PERRY,3,173,1946,m
PETER,3,173,1946,m
QUENTIN,3,173,1946,m
RALPH,3,173,1946,m
RAY,3,173,1946,m
RODGER,3,173,1946,m
SIMON,3,173,1946,m
TONY,3,173,1946,m
TRAVIS,3,173,1946,m
VIVIAN,3,173,1946,m
ALEC,2,196,1946,m
ALWYN,2,196,1946,m
ANTONIO,2,196,1946,m
ARCHIBALD,2,196,1946,m
ARNOLD,2,196,1946,m
BRADLEY,2,196,1946,m
BRETT,2,196,1946,m
BROOKE,2,196,1946,m
BRYON,2,196,1946,m
CARL,2,196,1946,m
CHRISTOPHER,2,196,1946,m
CLAUDE,2,196,1946,m
CON,2,196,1946,m
CYRIL,2,196,1946,m
DAMIAN,2,196,1946,m
DAMIEN,2,196,1946,m
DANNY,2,196,1946,m
DARRAL,2,196,1946,m
DARREL,2,196,1946,m
DARYLE,2,196,1946,m
DENE,2,196,1946,m
EDMUND,2,196,1946,m
ELLIOT,2,196,1946,m
ELWYN,2,196,1946,m
ERWIN,2,196,1946,m
EVAN,2,196,1946,m
GARFIELD,2,196,1946,m
GEOFFREY,2,196,1946,m
GLYNN,2,196,1946,m
HARROLD,2,196,1946,m
HARVEY,2,196,1946,m
HAYDEN,2,196,1946,m
IAIN,2,196,1946,m
KEVEN,2,196,1946,m
LANCELOT,2,196,1946,m
LARRY,2,196,1946,m
LEITH,2,196,1946,m
LINCOLN,2,196,1946,m
LIONEL,2,196,1946,m
LOUIS,2,196,1946,m
MALCOM,2,196,1946,m
MELVYN,2,196,1946,m
MICHAEL,2,196,1946,m
PAULL,2,196,1946,m
RAMON,2,196,1946,m
RANDALL,2,196,1946,m
ROBERT,2,196,1946,m
ROBYN,2,196,1946,m
ROLAND,2,196,1946,m
RORY,2,196,1946,m
SPENCER,2,196,1946,m
TERANCE,2,196,1946,m
VERDUN,2,196,1946,m
WARWICK,2,196,1946,m
WESLEY,2,196,1946,m
WILFRED,2,196,1946,m
ADDIS,1,252,1946,m
ALANO,1,252,1946,m
ALASTAIR,1,252,1946,m
ALFREDDO,1,252,1946,m
ALLENBY,1,252,1946,m
ALVILDA,1,252,1946,m
ALVIN,1,252,1946,m
ALWIN,1,252,1946,m
ANDRE,1,252,1946,m
ANGUS,1,252,1946,m
ANNE-MARIE,1,252,1946,m
ANTHONEY,1,252,1946,m
ASHTON,1,252,1946,m
AUBREY,1,252,1946,m
BABINGTON,1,252,1946,m
BARBARA,1,252,1946,m
BARRIE,1,252,1946,m
BARRINGTON,1,252,1946,m
BAZEL,1,252,1946,m
BENJAMIN,1,252,1946,m
BENNETT,1,252,1946,m
BEVIS,1,252,1946,m
BILL,1,252,1946,m
BLAIR,1,252,1946,m
BRADFORD,1,252,1946,m
BRENDEN,1,252,1946,m
BRENTYN,1,252,1946,m
BRETTON,1,252,1946,m
BRIAN,1,252,1946,m
BROOKER,1,252,1946,m
BROUGHAM,1,252,1946,m
BRYCE,1,252,1946,m
CAMPBELL,1,252,1946,m
CAROLE,1,252,1946,m
CHARLTON,1,252,1946,m
CHESTER,1,252,1946,m
CHRIS,1,252,1946,m
CHRISTIAN,1,252,1946,m
CICCATTONI,1,252,1946,m
CLARENCE,1,252,1946,m
CLEON,1,252,1946,m
CLEVE,1,252,1946,m
CLYNTON,1,252,1946,m
COLLIN,1,252,1946,m
COLWYN,1,252,1946,m
CONSTANTINE,1,252,1946,m
CONSTANTINOS,1,252,1946,m
CORNELIUS,1,252,1946,m
DALLAS,1,252,1946,m
DAN,1,252,1946,m
DANE,1,252,1946,m
DANTE,1,252,1946,m
DARIAN,1,252,1946,m
DAROLD,1,252,1946,m
DARREN,1,252,1946,m
DARRIAN,1,252,1946,m
DARRIL,1,252,1946,m
DARRYLE,1,252,1946,m
DARYLL,1,252,1946,m
DEVERON,1,252,1946,m
DEWAR,1,252,1946,m
DIGBY,1,252,1946,m
DIMITRIOS,1,252,1946,m
DOMENICO,1,252,1946,m
DOMINIC,1,252,1946,m
DONAL,1,252,1946,m
DONNELL,1,252,1946,m
DONOVAN,1,252,1946,m
DUGALD,1,252,1946,m
DUGUILD,1,252,1946,m
DUNCAN,1,252,1946,m
EAN,1,252,1946,m
EARL,1,252,1946,m
EDDY,1,252,1946,m
EDSEL,1,252,1946,m
EGILS,1,252,1946,m
ELDEN,1,252,1946,m
ELDON,1,252,1946,m
ELEFTHERIOS,1,252,1946,m
ELIZABETH,1,252,1946,m
ELLIOTT,1,252,1946,m
ELMORE,1,252,1946,m
EROL,1,252,1946,m
EUGENIO,1,252,1946,m
EWAN,1,252,1946,m
EWEN,1,252,1946,m
FELICE,1,252,1946,m
FERGUS,1,252,1946,m
FRANKLIN,1,252,1946,m
FRASER,1,252,1946,m
FRED,1,252,1946,m
FREDRICK,1,252,1946,m
GARETH,1,252,1946,m
GARIE,1,252,1946,m
GARTH,1,252,1946,m
GEFFERY,1,252,1946,m
GEOFFRY,1,252,1946,m
GEOFREY,1,252,1946,m
GEORGEO,1,252,1946,m
GERARD,1,252,1946,m
GIANINNI,1,252,1946,m
GILES,1,252,1946,m
GILL,1,252,1946,m
GIOVANNI,1,252,1946,m
GLENTON,1,252,1946,m
GLYNDON,1,252,1946,m
GODFREY,1,252,1946,m
GRAEDON,1,252,1946,m
GRAHAM,1,252,1946,m
GRAHAME,1,252,1946,m
GRAHEM,1,252,1946,m
GRANTLY,1,252,1946,m
GRANVILLE,1,252,1946,m
GRAYDEN,1,252,1946,m
GUY,1,252,1946,m
GWEN,1,252,1946,m
HAAGAN,1,252,1946,m
HAEDYN,1,252,1946,m
HAMLEY,1,252,1946,m
HANS-PETER,1,252,1946,m
HARLAND,1,252,1946,m
HARLEY,1,252,1946,m
HAYDON,1,252,1946,m
HAYWARD,1,252,1946,m
HEATH,1,252,1946,m
HEATHER,1,252,1946,m
HEDLEY,1,252,1946,m
HELEN,1,252,1946,m
HERBERT,1,252,1946,m
HULBERT,1,252,1946,m
IAAN,1,252,1946,m
ILARIO,1,252,1946,m
IOANNIS,1,252,1946,m
IRVINE,1,252,1946,m
IVON,1,252,1946,m
JASPER,1,252,1946,m
JEANETTE,1,252,1946,m
JEFF,1,252,1946,m
JEFFEREY,1,252,1946,m
JEFFRIE,1,252,1946,m
JEFFRY,1,252,1946,m
JEMMIE,1,252,1946,m
JERZY,1,252,1946,m
JIM,1,252,1946,m
JIMI,1,252,1946,m
JIMMY,1,252,1946,m
JOHANNES,1,252,1946,m
JUDITH,1,252,1946,m
KAARLA,1,252,1946,m
KEIRAN,1,252,1946,m
KELVYN,1,252,1946,m
KEN,1,252,1946,m
KERRAN,1,252,1946,m
KERRI,1,252,1946,m
KERRIN,1,252,1946,m
KEVENNE,1,252,1946,m
KEVYN,1,252,1946,m
KIM,1,252,1946,m
KINTON,1,252,1946,m
KIP,1,252,1946,m
KYLE,1,252,1946,m
KYMBALL,1,252,1946,m
LAURANCE,1,252,1946,m
LAURICE,1,252,1946,m
LAURIE,1,252,1946,m
LAWRANCE,1,252,1946,m
LENARD,1,252,1946,m
LENORD,1,252,1946,m
LENTON,1,252,1946,m
LEONNIE,1,252,1946,m
LESZEK,1,252,1946,m
LEWIN,1,252,1946,m
LEX,1,252,1946,m
LISLE,1,252,1946,m
LLEWELLYN,1,252,1946,m
LORI,1,252,1946,m
LORIN,1,252,1946,m
LUCAS,1,252,1946,m
LYELL,1,252,1946,m
LYN,1,252,1946,m
LYNDEN,1,252,1946,m
LYNLEY,1,252,1946,m
LYNNE,1,252,1946,m
MALVERN,1,252,1946,m
MANUEL,1,252,1946,m
MARC,1,252,1946,m
MARCUS,1,252,1946,m
MARILYN,1,252,1946,m
MARIO,1,252,1946,m
MARSHALL,1,252,1946,m
MARTYN,1,252,1946,m
MARY,1,252,1946,m
MATTHEW,1,252,1946,m
MAURO,1,252,1946,m
MELTON,1,252,1946,m
MELVILLE,1,252,1946,m
MERRICK,1,252,1946,m
MERVIN,1,252,1946,m
MICHAELJOHN,1,252,1946,m
MICHEAL,1,252,1946,m
MICHEL,1,252,1946,m
MILES,1,252,1946,m
MINNIE,1,252,1946,m
MOSHOS,1,252,1946,m
MURRAY,1,252,1946,m
NEON,1,252,1946,m
NICK,1,252,1946,m
NORBERT,1,252,1946,m
NORRIS,1,252,1946,m
PASQUALE,1,252,1946,m
PASQUALIE,1,252,1946,m
PATRICIA,1,252,1946,m
PATRICK,1,252,1946,m
PERCIVAL,1,252,1946,m
PHILLIPOS,1,252,1946,m
PIETER,1,252,1946,m
PRESTON,1,252,1946,m
PRYNCE,1,252,1946,m
RA,1,252,1946,m
RANDELL,1,252,1946,m
RANDOLPH,1,252,1946,m
RAOUL,1,252,1946,m
RAPHAEL,1,252,1946,m
RAYDON,1,252,1946,m
RAYMON,1,252,1946,m
REGINAL,1,252,1946,m
RENAL,1,252,1946,m
RENNIE,1,252,1946,m
REUBEN,1,252,1946,m
RHYCE,1,252,1946,m
RHYS,1,252,1946,m
RICHMOND,1,252,1946,m
ROBB,1,252,1946,m
ROLFE,1,252,1946,m
ROLTON,1,252,1946,m
ROMAN,1,252,1946,m
RONALD,1,252,1946,m
RONWYN,1,252,1946,m
ROSEMARIE,1,252,1946,m
ROSEMARY,1,252,1946,m
ROSSTYN,1,252,1946,m
ROSTYN,1,252,1946,m
ROWAN,1,252,1946,m
ROYCE,1,252,1946,m
ROYDN,1,252,1946,m
ROYDON,1,252,1946,m
RUSS,1,252,1946,m
RUSSEL,1,252,1946,m
SAM,1,252,1946,m
SANDRA,1,252,1946,m
SCOTT,1,252,1946,m
SHANE,1,252,1946,m
STAFFORD,1,252,1946,m
STAMATIS,1,252,1946,m
STAVROS,1,252,1946,m
STEFAN,1,252,1946,m
STEPHAN,1,252,1946,m
STERLE,1,252,1946,m
STEWART,1,252,1946,m
SUSAN,1,252,1946,m
TERRENSE,1,252,1946,m
TERRY,1,252,1946,m
TOM,1,252,1946,m
TOMISLAW,1,252,1946,m
TOMMASO,1,252,1946,m
TRENT,1,252,1946,m
TRENTON,1,252,1946,m
TREVER,1,252,1946,m
TRICIA,1,252,1946,m
VALENTINO,1,252,1946,m
VERNARD,1,252,1946,m
VERNE,1,252,1946,m
WAIN,1,252,1946,m
WALLACE,1,252,1946,m
WALTER,1,252,1946,m
WARRICK,1,252,1946,m
WAYNE,1,252,1946,m
WLADESLAUS,1,252,1946,m
WLADISLAW,1,252,1946,m
WOLODYMYR,1,252,1946,m
WRAY,1,252,1946,m
YVONNE,1,252,1946,m
JOHN,565,1,1947,m
ROBERT,538,2,1947,m
PETER,508,3,1947,m
DAVID,357,4,1947,m
TREVOR,229,5,1947,m
GRAHAM,221,6,1947,m
IAN,210,7,1947,m
BRIAN,203,8,1947,m
MICHAEL,197,9,1947,m
GEOFFREY,172,10,1947,m
BARRY,170,11,1947,m
RICHARD,164,12,1947,m
WILLIAM,158,13,1947,m
CHRISTOPHER,138,14,1947,m
KEVIN,137,15,1947,m
RONALD,132,16,1947,m
DENNIS,128,17,1947,m
RODNEY,119,18,1947,m
KENNETH,117,19,1947,m
MALCOLM,117,19,1947,m
ANTHONY,116,21,1947,m
WAYNE,112,22,1947,m
RAYMOND,109,23,1947,m
JEFFREY,97,24,1947,m
PAUL,95,25,1947,m
JAMES,92,26,1947,m
COLIN,90,27,1947,m
DONALD,80,28,1947,m
PHILIP,80,28,1947,m
ROGER,76,30,1947,m
BRUCE,71,31,1947,m
ALLAN,65,32,1947,m
ALAN,64,33,1947,m
BRENTON,61,34,1947,m
GREGORY,61,34,1947,m
NEVILLE,59,36,1947,m
TERENCE,59,36,1947,m
GARY,58,38,1947,m
DARRYL,56,39,1947,m
LESLIE,56,39,1947,m
ANDREW,54,41,1947,m
DOUGLAS,53,42,1947,m
NEIL,46,43,1947,m
TERRY,46,43,1947,m
PHILLIP,45,45,1947,m
ROBIN,43,46,1947,m
DESMOND,42,47,1947,m
GRAEME,42,47,1947,m
STEPHEN,42,47,1947,m
DEAN,40,50,1947,m
THOMAS,38,51,1947,m
KEITH,35,52,1947,m
NOEL,32,53,1947,m
KYM,30,54,1947,m
MURRAY,30,54,1947,m
DENIS,29,56,1947,m
GARRY,29,56,1947,m
EDWARD,28,58,1947,m
MAXWELL,28,58,1947,m
DARYL,27,60,1947,m
LEONARD,27,60,1947,m
NORMAN,27,60,1947,m
ADRIAN,25,63,1947,m
ALLEN,25,63,1947,m
FREDERICK,25,63,1947,m
RUSSELL,25,63,1947,m
ROSS,24,67,1947,m
ERIC,23,68,1947,m
LEON,23,68,1947,m
MARK,23,68,1947,m
UNNAMED,23,68,1947,m
WARREN,23,68,1947,m
CRAIG,22,73,1947,m
MERVYN,22,73,1947,m
KERRY,20,75,1947,m
LAURENCE,20,75,1947,m
GORDON,19,77,1947,m
ARTHUR,18,78,1947,m
GLENN,18,78,1947,m
IVAN,18,78,1947,m
LAWRENCE,18,78,1947,m
GERALD,16,82,1947,m
GLEN,16,82,1947,m
REGINALD,16,82,1947,m
CHARLES,15,85,1947,m
DEANE,15,85,1947,m
GRANT,15,85,1947,m
TIMOTHY,15,85,1947,m
CLIVE,14,89,1947,m
ERNEST,14,89,1947,m
HAROLD,14,89,1947,m
LINDSAY,14,89,1947,m
MAURICE,14,89,1947,m
REX,14,89,1947,m
TERRENCE,14,89,1947,m
ALFRED,13,96,1947,m
FRANCIS,13,96,1947,m
GEORGE,13,96,1947,m
SYDNEY,13,96,1947,m
BERNARD,12,100,1947,m
FRANK,12,100,1947,m
JEFFERY,12,100,1947,m
LEIGH,12,100,1947,m
NICHOLAS,12,100,1947,m
RALPH,12,100,1947,m
CLIFFORD,11,106,1947,m
EDWIN,11,106,1947,m
GRANTLEY,11,106,1947,m
MARTIN,11,106,1947,m
PATRICK,11,106,1947,m
STANLEY,11,106,1947,m
ALEXANDER,10,112,1947,m
ASHLEY,10,112,1947,m
BARRIE,10,112,1947,m
BRYAN,10,112,1947,m
ERROL,10,112,1947,m
LEE,10,112,1947,m
STUART,10,112,1947,m
LYNTON,9,119,1947,m
ROY,9,119,1947,m
VICTOR,9,119,1947,m
CLARENCE,8,122,1947,m
DANIEL,8,122,1947,m
GAVIN,8,122,1947,m
HOWARD,8,122,1947,m
JOSEPH,8,122,1947,m
KINGSLEY,8,122,1947,m
MAX,8,122,1947,m
MILTON,8,122,1947,m
SIMON,8,122,1947,m
VERNON,8,122,1947,m
ALBERT,7,132,1947,m
BRONTE,7,132,1947,m
GARTH,7,132,1947,m
GEOFFERY,7,132,1947,m
KELVIN,7,132,1947,m
LEITH,7,132,1947,m
RODERICK,7,132,1947,m
ROLAND,7,132,1947,m
STEVEN,7,132,1947,m
VINCENT,7,132,1947,m
WARWICK,7,132,1947,m
BRENDAN,6,143,1947,m
DARRELL,6,143,1947,m
HUGH,6,143,1947,m
LEWIS,6,143,1947,m
LIONEL,6,143,1947,m
LYALL,6,143,1947,m
OWEN,6,143,1947,m
TERRANCE,6,143,1947,m
WALTER,6,143,1947,m
EVAN,5,152,1947,m
GILBERT,5,152,1947,m
JACK,5,152,1947,m
KENT,5,152,1947,m
LLOYD,5,152,1947,m
LYLE,5,152,1947,m
RANDALL,5,152,1947,m
STEWART,5,152,1947,m
WESLEY,5,152,1947,m
BRENTYN,4,161,1947,m
CYRIL,4,161,1947,m
DANNY,4,161,1947,m
DARREL,4,161,1947,m
DOMINIC,4,161,1947,m
DUDLEY,4,161,1947,m
GEOFFRY,4,161,1947,m
HARRY,4,161,1947,m
HAYDN,4,161,1947,m
LESTER,4,161,1947,m
LOUIS,4,161,1947,m
MELVILLE,4,161,1947,m
MICHEAL,4,161,1947,m
SHANE,4,161,1947,m
TONY,4,161,1947,m
WILFRED,4,161,1947,m
ARNOLD,3,177,1947,m
BEVAN,3,177,1947,m
BEVIN,3,177,1947,m
BRADLEY,3,177,1947,m
CAMERON,3,177,1947,m
CAREY,3,177,1947,m
CLIFTON,3,177,1947,m
CLYDE,3,177,1947,m
DALE,3,177,1947,m
DAMIEN,3,177,1947,m
DAVID,3,177,1947,m
DEREK,3,177,1947,m
EUGENE,3,177,1947,m
HARVEY,3,177,1947,m
HENRY,3,177,1947,m
JOHN,3,177,1947,m
LEO,3,177,1947,m
LYNDON,3,177,1947,m
MORRIS,3,177,1947,m
RODGER,3,177,1947,m
VINCENZO,3,177,1947,m
ALISTER,2,198,1947,m
ALVIN,2,198,1947,m
ANGAS,2,198,1947,m
ANGUS,2,198,1947,m
ARCHIE,2,198,1947,m
ASHLEIGH,2,198,1947,m
BENTLEY,2,198,1947,m
BERNHARD,2,198,1947,m
BEVEN,2,198,1947,m
BOBBY,2,198,1947,m
BOYD,2,198,1947,m
BRENDON,2,198,1947,m
BRICE,2,198,1947,m
BRYCE,2,198,1947,m
BYRON,2,198,1947,m
CARL,2,198,1947,m
CHRIS,2,198,1947,m
CHRISTIAN,2,198,1947,m
CLEMENT,2,198,1947,m
CLINTON,2,198,1947,m
COLLEEN,2,198,1947,m
CONSTANTINE,2,198,1947,m
CREAGH,2,198,1947,m
DARYLE,2,198,1947,m
DARYLL,2,198,1947,m
DENE,2,198,1947,m
DION,2,198,1947,m
DON,2,198,1947,m
DUNCAN,2,198,1947,m
EDGAR,2,198,1947,m
EDMUND,2,198,1947,m
EWEN,2,198,1947,m
FRANKLIN,2,198,1947,m
GIUSEPPE,2,198,1947,m
GLYNN,2,198,1947,m
GODFREY,2,198,1947,m
GUISEPPE,2,198,1947,m
HEDLEY,2,198,1947,m
HENRYK,2,198,1947,m
HERBERT,2,198,1947,m
JIM,2,198,1947,m
JON,2,198,1947,m
JONATHAN,2,198,1947,m
JONATHON,2,198,1947,m
JUSTIN,2,198,1947,m
KEN,2,198,1947,m
KENTON,2,198,1947,m
KERRIN,2,198,1947,m
KIERAN,2,198,1947,m
KIM,2,198,1947,m
LANCE,2,198,1947,m
LARRY,2,198,1947,m
LAURIE,2,198,1947,m
LENARD,2,198,1947,m
LUIGI,2,198,1947,m
MARCUS,2,198,1947,m
MATTHEW,2,198,1947,m
MAXIM,2,198,1947,m
MICHELE,2,198,1947,m
MONTAGUE,2,198,1947,m
MOSTYN,2,198,1947,m
NEAL,2,198,1947,m
NICOLAS,2,198,1947,m
NIEL,2,198,1947,m
PERCY,2,198,1947,m
RAE,2,198,1947,m
RHETT,2,198,1947,m
ROBYN,2,198,1947,m
ROMAN,2,198,1947,m
ROWLAND,2,198,1947,m
RUSSEL,2,198,1947,m
SIDNEY,2,198,1947,m
SPENCER,2,198,1947,m
STAFFORD,2,198,1947,m
TERANCE,2,198,1947,m
TERRY,2,198,1947,m
VAUGHAN,2,198,1947,m
VAUGHN,2,198,1947,m
VIVIAN,2,198,1947,m
ABEL,1,277,1947,m
ACLAND,1,277,1947,m
ADAIR,1,277,1947,m
AGOSTINO,1,277,1947,m
ALEN,1,277,1947,m
ALFONS,1,277,1947,m
ALICK,1,277,1947,m
ALWIN,1,277,1947,m
ALWYN,1,277,1947,m
ANTON,1,277,1947,m
ANTONIE,1,277,1947,m
ANTONIO,1,277,1947,m
ANTONY,1,277,1947,m
APOSTILITIS,1,277,1947,m
ARCHIN,1,277,1947,m
ARRAND,1,277,1947,m
AUBREY,1,277,1947,m
BAIRD,1,277,1947,m
BARY,1,277,1947,m
BAVINGTON,1,277,1947,m
BENNETT,1,277,1947,m
BERTRAM,1,277,1947,m
BETTY,1,277,1947,m
BILL,1,277,1947,m
BLAINE,1,277,1947,m
BRAMWELL,1,277,1947,m
BRENDEN,1,277,1947,m
BRENTAN,1,277,1947,m
BRENTLEY,1,277,1947,m
BRETTON,1,277,1947,m
BRUNO,1,277,1947,m
BRYANT,1,277,1947,m
BRYSON,1,277,1947,m
BURT,1,277,1947,m
CAMPBELL,1,277,1947,m
CHESTER,1,277,1947,m
CHRISTINE,1,277,1947,m
CHRISTODOULOS,1,277,1947,m
CLARK,1,277,1947,m
CLAUDE,1,277,1947,m
CLAYTON,1,277,1947,m
CLYVE,1,277,1947,m
COLLIN,1,277,1947,m
CON,1,277,1947,m
CONRAD,1,277,1947,m
CREIGHTON,1,277,1947,m
CRESWELL,1,277,1947,m
CRISTOPHER,1,277,1947,m
CROFTON,1,277,1947,m
DALLAS,1,277,1947,m
DARAL,1,277,1947,m
DARRAYLE,1,277,1947,m
DARROLL,1,277,1947,m
DARRYL,1,277,1947,m
DARRYLL,1,277,1947,m
DAVEY,1,277,1947,m
DAVIS,1,277,1947,m
