Name,Amount,position,year,sex
RITA,5,163,1945,f
SHARON,5,163,1945,f
THERESA,5,163,1945,f
WINIFRED,5,163,1945,f
CECILIA,4,188,1945,f
CECILY,4,188,1945,f
DEANNA,4,188,1945,f
DENICE,4,188,1945,f
ENID,4,188,1945,f
GAYE,4,188,1945,f
GLENICE,4,188,1945,f
GLENNIS,4,188,1945,f
JANIS,4,188,1945,f
JEANNETTE,4,188,1945,f
JULIENNE,4,188,1945,f
LILLIAN,4,188,1945,f
LOUISE,4,188,1945,f
MARIAN,4,188,1945,f
MELVA,4,188,1945,f
MERYL,4,188,1945,f
PEGGY,4,188,1945,f
ROSEMARIE,4,188,1945,f
TANYA,4,188,1945,f
TERESA,4,188,1945,f
TONI,4,188,1945,f
VICTORIA,4,188,1945,f
ALICE,3,210,1945,f
ATHALIE,3,210,1945,f
AVIS,3,210,1945,f
BRONTE,3,210,1945,f
CHARMAINE,3,210,1945,f
CHRISTOBEL,3,210,1945,f
ELSIE,3,210,1945,f
ELVA,3,210,1945,f
EVONNE,3,210,1945,f
GAEL,3,210,1945,f
GAY,3,210,1945,f
GRETA,3,210,1945,f
GWENETH,3,210,1945,f
ISABEL,3,210,1945,f
JOANNE,3,210,1945,f
KATHIE,3,210,1945,f
KATHLYN,3,210,1945,f
KRISTINE,3,210,1945,f
LINDLEY,3,210,1945,f
LORIS,3,210,1945,f
MARALYN,3,210,1945,f
MARGOT,3,210,1945,f
MIRIAM,3,210,1945,f
MYRA,3,210,1945,f
NAOMI,3,210,1945,f
NELLIE,3,210,1945,f
NOELA,3,210,1945,f
PAMELLA,3,210,1945,f
PAULA,3,210,1945,f
PAULENE,3,210,1945,f
RUBY,3,210,1945,f
SONJA,3,210,1945,f
STELLA,3,210,1945,f
SYBIL,3,210,1945,f
TRUDY,3,210,1945,f
UNA,3,210,1945,f
ADELE,2,246,1945,f
ALEXANDRA,2,246,1945,f
AMELIA,2,246,1945,f
ANGELINA,2,246,1945,f
ANTOINETTE,2,246,1945,f
ARLENE,2,246,1945,f
ASHLEY,2,246,1945,f
AVERIL,2,246,1945,f
BARBRA,2,246,1945,f
BEATRICE,2,246,1945,f
BONNIE,2,246,1945,f
BONNY,2,246,1945,f
BRIDGET,2,246,1945,f
BRIONY,2,246,1945,f
CARYLL,2,246,1945,f
CELIA,2,246,1945,f
CHRISANTHY,2,246,1945,f
CHRISTINA,2,246,1945,f
CLARICE,2,246,1945,f
COLEEN,2,246,1945,f
CONSTANCE,2,246,1945,f
CORALEE,2,246,1945,f
CORALYN,2,246,1945,f
CORINNE,2,246,1945,f
DEANNE,2,246,1945,f
DELMA,2,246,1945,f
DIAN,2,246,1945,f
DIANN,2,246,1945,f
DORCAS,2,246,1945,f
ELISABETH,2,246,1945,f
ELSPETH,2,246,1945,f
ESTELLE,2,246,1945,f
ETHEL,2,246,1945,f
FAITH,2,246,1945,f
FERN,2,246,1945,f
FRANCIS,2,246,1945,f
GABRIELLE,2,246,1945,f
GEORGINA,2,246,1945,f
GERALDENE,2,246,1945,f
GIUSEPPINA,2,246,1945,f
GLADYS,2,246,1945,f
GLENIS,2,246,1945,f
GLENNYS,2,246,1945,f
GWENNETH,2,246,1945,f
GWENYTH,2,246,1945,f
HELLEN,2,246,1945,f
HILARY,2,246,1945,f
HILDA,2,246,1945,f
IMELDA,2,246,1945,f
ISOBEL,2,246,1945,f
IVY,2,246,1945,f
JEANNINE,2,246,1945,f
JENNIE,2,246,1945,f
JOYCELYN,2,246,1945,f
JUDY,2,246,1945,f
KAELEEN,2,246,1945,f
LEAH,2,246,1945,f
LEONORE,2,246,1945,f
LILIAN,2,246,1945,f
LINDA,2,246,1945,f
LOLA,2,246,1945,f
LUCILLE,2,246,1945,f
LYNDALL,2,246,1945,f
LYNN,2,246,1945,f
MARCENE,2,246,1945,f
MARGRET,2,246,1945,f
MARJORY,2,246,1945,f
MARYLYN,2,246,1945,f
MAY,2,246,1945,f
MEGAN,2,246,1945,f
MELANIE,2,246,1945,f
MERIDITH,2,246,1945,f
MERRYLYN,2,246,1945,f
MHAIRI,2,246,1945,f
MOLLIE,2,246,1945,f
NANNETTE,2,246,1945,f
NEVA,2,246,1945,f
NITA,2,246,1945,f
PRIMROSE,2,246,1945,f
PRISCHES,2,246,1945,f
PRISCILLA,2,246,1945,f
RAELEE,2,246,1945,f
RHODA,2,246,1945,f
ROSA,2,246,1945,f
ROSALENE,2,246,1945,f
ROSE,2,246,1945,f
ROSE-MARIE,2,246,1945,f
ROWENA,2,246,1945,f
SUE,2,246,1945,f
SUSANNA,2,246,1945,f
SUZETTE,2,246,1945,f
VALARIE,2,246,1945,f
VIOLET,2,246,1945,f
VIVIEN,2,246,1945,f
ADELAIDE,1,340,1945,f
ADELYN,1,340,1945,f
ADRIENNA,1,340,1945,f
AGNES,1,340,1945,f
AILIS,1,340,1945,f
ALANNA,1,340,1945,f
ALECIA,1,340,1945,f
ALETHI,1,340,1945,f
ALICEA,1,340,1945,f
ALICIA,1,340,1945,f
ALLENNA,1,340,1945,f
ALYSON,1,340,1945,f
AMY,1,340,1945,f
ANDONETTA,1,340,1945,f
ANDREEN,1,340,1945,f
ANITA,1,340,1945,f
ANNABEL,1,340,1945,f
ANNE-MARIE,1,340,1945,f
ANNETTA,1,340,1945,f
ANNICE,1,340,1945,f
ANNIE,1,340,1945,f
ANTONIA,1,340,1945,f
ARCANGELA,1,340,1945,f
ASTRID,1,340,1945,f
AUTUMN,1,340,1945,f
AVRIL,1,340,1945,f
AVRYL,1,340,1945,f
BARBERA,1,340,1945,f
BENITA,1,340,1945,f
BERENICE,1,340,1945,f
BERINICE,1,340,1945,f
BERNADETTE,1,340,1945,f
BERNARDETTE,1,340,1945,f
BERNLEY,1,340,1945,f
BESSIE,1,340,1945,f
BETHANY,1,340,1945,f
BETHNEY,1,340,1945,f
BETINA,1,340,1945,f
BETTEANNE,1,340,1945,f
BOBBIE,1,340,1945,f
BONA,1,340,1945,f
BONITA,1,340,1945,f
BRENDALEA,1,340,1945,f
BRIAR,1,340,1945,f
BRONWYNNE,1,340,1945,f
BRONYA,1,340,1945,f
BRUNA,1,340,1945,f
BUNTY,1,340,1945,f
CARLA,1,340,1945,f
CARLEEN,1,340,1945,f
CARLEIN,1,340,1945,f
CARLIEN,1,340,1945,f
CARMELA,1,340,1945,f
CARMELLINA,1,340,1945,f
CARMEN,1,340,1945,f
CARMENE,1,340,1945,f
CAROL-ANN,1,340,1945,f
CAROLL,1,340,1945,f
CARROL,1,340,1945,f
CARYL,1,340,1945,f
CARYS,1,340,1945,f
CASSANDRA,1,340,1945,f
CATHLEEN,1,340,1945,f
CATHRENE,1,340,1945,f
CATHRYN,1,340,1945,f
CECILE,1,340,1945,f
CHARMAIN,1,340,1945,f
CHERIE,1,340,1945,f
CHERILYN,1,340,1945,f
CHERLYN,1,340,1945,f
CHERRY,1,340,1945,f
CHERYAL,1,340,1945,f
CHERYLE,1,340,1945,f
CHRISTEL,1,340,1945,f
CHRISTENE,1,340,1945,f
CHRISTIANE,1,340,1945,f
CHRYSANTHY,1,340,1945,f
CHRYSTINE,1,340,1945,f
CLAIR,1,340,1945,f
CLARA,1,340,1945,f
CLARE,1,340,1945,f
CLAUDETTE,1,340,1945,f
CONCETTINA,1,340,1945,f
CONNIE,1,340,1945,f
CORRENE,1,340,1945,f
CREINA,1,340,1945,f
CRIENA,1,340,1945,f
DALLAS,1,340,1945,f
DAVINA,1,340,1945,f
DAWNE,1,340,1945,f
DEIDREE,1,340,1945,f
DEIRDRA,1,340,1945,f
DEIRDREE,1,340,1945,f
DELIA,1,340,1945,f
DELORES,1,340,1945,f
DELROSE,1,340,1945,f
DENESE,1,340,1945,f
DENNISE,1,340,1945,f
DERNA,1,340,1945,f
DERRYN,1,340,1945,f
DESIREE,1,340,1945,f
DESLEA,1,340,1945,f
DESLIE,1,340,1945,f
DESMA,1,340,1945,f
DESRAE,1,340,1945,f
DIANNA,1,340,1945,f
DIERDRE,1,340,1945,f
DONNA,1,340,1945,f
DORICE,1,340,1945,f
DORIS,1,340,1945,f
DORNE,1,340,1945,f
DOROTHEA,1,340,1945,f
DZINTRA,1,340,1945,f
EFFIE,1,340,1945,f
EFIMIA,1,340,1945,f
EILLEEN,1,340,1945,f
ELANE,1,340,1945,f
ELENOR,1,340,1945,f
ELFRIDA,1,340,1945,f
ELSA,1,340,1945,f
ELSBETH,1,340,1945,f
ELSIEN,1,340,1945,f
ELVENA,1,340,1945,f
ELZA,1,340,1945,f
ERINA,1,340,1945,f
ERNA,1,340,1945,f
ERNSTINA,1,340,1945,f
ESMA,1,340,1945,f
ESSIE,1,340,1945,f
ESTHER,1,340,1945,f
ETHNE,1,340,1945,f
FAYETTE,1,340,1945,f
FILICIA,1,340,1945,f
FOTINI,1,340,1945,f
GABRIAL,1,340,1945,f
GABRIELE,1,340,1945,f
GAIBRIELLE,1,340,1945,f
GAIE,1,340,1945,f
GAYLEANE,1,340,1945,f
GAYLEEN,1,340,1945,f
GAYLENE,1,340,1945,f
GENESE,1,340,1945,f
GEOFFREY,1,340,1945,f
GERIS,1,340,1945,f
GERTRUDE,1,340,1945,f
GLENA,1,340,1945,f
GLENDER,1,340,1945,f
GLENISE,1,340,1945,f
GLENNICE,1,340,1945,f
GLENYCE,1,340,1945,f
GRACE,1,340,1945,f
GREER,1,340,1945,f
GUISEPPINA,1,340,1945,f
GWEN,1,340,1945,f
GWENDOLENE,1,340,1945,f
GWENITH,1,340,1945,f
GWYNETH,1,340,1945,f
HANNAH,1,340,1945,f
HELENE,1,340,1945,f
HELGA,1,340,1945,f
IDA,1,340,1945,f
ISABELL,1,340,1945,f
JACALIN,1,340,1945,f
JACQUALYNN,1,340,1945,f
JACQUILINE,1,340,1945,f
JACQULYN,1,340,1945,f
JANELYN,1,340,1945,f
JANENE,1,340,1945,f
JANETT,1,340,1945,f
JANIE,1,340,1945,f
JANITA,1,340,1945,f
JANITTA,1,340,1945,f
JANNE,1,340,1945,f
JANNICE,1,340,1945,f
JAQUELINE,1,340,1945,f
JAUNITA,1,340,1945,f
JDUITH,1,340,1945,f
JEANINE,1,340,1945,f
JENICE,1,340,1945,f
JENNESS,1,340,1945,f
JENNIPHER,1,340,1945,f
JENNY,1,340,1945,f
JESSIE,1,340,1945,f
JOYLYNE,1,340,1945,f
JUDEAN,1,340,1945,f
JULIAN,1,340,1945,f
JUNENICE,1,340,1945,f
JUNITA,1,340,1945,f
KALVINE,1,340,1945,f
KAREEN,1,340,1945,f
KARINA,1,340,1945,f
KATHERINE,1,340,1945,f
KATHERYN,1,340,1945,f
KATHLEENE,1,340,1945,f
KAYLAENE,1,340,1945,f
KAYREEN,1,340,1945,f
KERAKOULA,1,340,1945,f
KEREN,1,340,1945,f
KERRELL,1,340,1945,f
KERRIL,1,340,1945,f
KERROL,1,340,1945,f
KERYL,1,340,1945,f
KETHLEEN,1,340,1945,f
KHAMA,1,340,1945,f
KRISTEEN,1,340,1945,f
KYM,1,340,1945,f
LAMOUR,1,340,1945,f
LARRAINE,1,340,1945,f
LAUREL,1,340,1945,f
LAURENA,1,340,1945,f
LAURETTE,1,340,1945,f
LAURIE,1,340,1945,f
LAVINIA,1,340,1945,f
LEANNE,1,340,1945,f
LEATRICE,1,340,1945,f
LEILA,1,340,1945,f
LEITH,1,340,1945,f
LENORE,1,340,1945,f
LEONA,1,340,1945,f
LEONNE,1,340,1945,f
LEONORA,1,340,1945,f
LESTER,1,340,1945,f
LIAN,1,340,1945,f
LIEF,1,340,1945,f
LINA,1,340,1945,f
LINDSAY,1,340,1945,f
LINLEY,1,340,1945,f
LLEVELYSE,1,340,1945,f
LOLEEN,1,340,1945,f
LORAINE,1,340,1945,f
LORETTA,1,340,1945,f
LORRIANE,1,340,1945,f
LOUANE,1,340,1945,f
LOUISA,1,340,1945,f
LUCY,1,340,1945,f
LUISA,1,340,1945,f
LULA,1,340,1945,f
LYNDELLE,1,340,1945,f
LYNDLEY,1,340,1945,f
LYNETT,1,340,1945,f
LYNNAIRE,1,340,1945,f
LYSBETH,1,340,1945,f
MADELEINE,1,340,1945,f
MADELINE,1,340,1945,f
MAJORIE,1,340,1945,f
MALAMATENIA,1,340,1945,f
MARABETH,1,340,1945,f
MARADETH,1,340,1945,f
MARCHERITA,1,340,1945,f
MARCIS,1,340,1945,f
MAREE,1,340,1945,f
MARELYN,1,340,1945,f
MARELYNE,1,340,1945,f
MARGHERITA,1,340,1945,f
MARGRETT,1,340,1945,f
MARGREY,1,340,1945,f
MARGUARITE,1,340,1945,f
MARGUERITE,1,340,1945,f
MARIANNE,1,340,1945,f
MARIE-ANNE,1,340,1945,f
MARIE-THERESE,1,340,1945,f
MARIENNE,1,340,1945,f
MARILLYN,1,340,1945,f
MARILYNE,1,340,1945,f
MARLEEN,1,340,1945,f
MARLETT,1,340,1945,f
MARLYN,1,340,1945,f
MARNEY,1,340,1945,f
MARY-LOUISE,1,340,1945,f
MAURINE,1,340,1945,f
MAVOURNUN,1,340,1945,f
MAXEEN,1,340,1945,f
MAYLENE,1,340,1945,f
MELMORE,1,340,1945,f
MELVE,1,340,1945,f
MERADITH,1,340,1945,f
MERALD,1,340,1945,f
MERALYN,1,340,1945,f
MERCIA,1,340,1945,f
MEREWYN,1,340,1945,f
MERILYNN,1,340,1945,f
MERLE,1,340,1945,f
MERLEEN,1,340,1945,f
MERLYN,1,340,1945,f
MERRIL,1,340,1945,f
MERYLE,1,340,1945,f
MIGNONNE,1,340,1945,f
MILDRED,1,340,1945,f
MIRAH,1,340,1945,f
MOIRA,1,340,1945,f
MOLLY,1,340,1945,f
MONA,1,340,1945,f
MONI,1,340,1945,f
MONTE,1,340,1945,f
MORVEEN,1,340,1945,f
MURIAL,1,340,1945,f
MURIEL,1,340,1945,f
MYRNA,1,340,1945,f
MYVANWY,1,340,1945,f
NADINE,1,340,1945,f
NALDERA,1,340,1945,f
NANCYE,1,340,1945,f
NARELLA,1,340,1945,f
NARELLE,1,340,1945,f
NARIAN,1,340,1945,f
NETHERLEY,1,340,1945,f
NEVION,1,340,1945,f
NOELEEN,1,340,1945,f
NOELENE,1,340,1945,f
NOELINE,1,340,1945,f
NOELLE,1,340,1945,f
NOLEEN,1,340,1945,f
NOLENE,1,340,1945,f
NONIE,1,340,1945,f
NORA,1,340,1945,f
NORLEEN,1,340,1945,f
NOT,1,340,1945,f
OLIMPIA,1,340,1945,f
ONA,1,340,1945,f
PALMA,1,340,1945,f
PAM,1,340,1945,f
PAMLA,1,340,1945,f
PAQUITA,1,340,1945,f
PASQUA,1,340,1945,f
PATSY,1,340,1945,f
PATTI,1,340,1945,f
PEMELA,1,340,1945,f
PERRY,1,340,1945,f
PETINA,1,340,1945,f
PETRACIA,1,340,1945,f
PETRINELLA,1,340,1945,f
PHILIPA,1,340,1945,f
PHILOMENA,1,340,1945,f
RAE,1,340,1945,f
RAELEA,1,340,1945,f
RAELEAN,1,340,1945,f
RAELIE,1,340,1945,f
RAELINE,1,340,1945,f
RAELYNN,1,340,1945,f
RAETONI,1,340,1945,f
RALEIGH,1,340,1945,f
RALYN,1,340,1945,f
RAYELENE,1,340,1945,f
RAYLEE,1,340,1945,f
REGINA,1,340,1945,f
RETA,1,340,1945,f
RHEAIAN,1,340,1945,f
RHONDDA,1,340,1945,f
RICHARD,1,340,1945,f
RIKI,1,340,1945,f
RILDA,1,340,1945,f
ROBERTA,1,340,1945,f
ROMEDAL,1,340,1945,f
ROMLEY,1,340,1945,f
RONA,1,340,1945,f
RONALD,1,340,1945,f
RONWYN,1,340,1945,f
ROSEANNE,1,340,1945,f
ROSELYN,1,340,1945,f
ROSILYN,1,340,1945,f
ROSLYNE,1,340,1945,f
ROSSILYN,1,340,1945,f
ROXIE,1,340,1945,f
ROXY,1,340,1945,f
RUTHENE,1,340,1945,f
SANTINA,1,340,1945,f
SARAH,1,340,1945,f
SELINA,1,340,1945,f
SHANNON,1,340,1945,f
SHARRON,1,340,1945,f
SHARYN,1,340,1945,f
SHEELAH,1,340,1945,f
SHEENA,1,340,1945,f
SHEILA,1,340,1945,f
SHEILAGH,1,340,1945,f
SHEONA,1,340,1945,f
SHERADINE,1,340,1945,f
SHERIDAN,1,340,1945,f
SHERRIE,1,340,1945,f
SHERYL,1,340,1945,f
SONYA,1,340,1945,f
STAVRULA,1,340,1945,f
SUSANN,1,340,1945,f
SUSIE,1,340,1945,f
TANIA,1,340,1945,f
TASMA,1,340,1945,f
TERRIE,1,340,1945,f
TERRY,1,340,1945,f
TESSA,1,340,1945,f
THAIS,1,340,1945,f
THEODORA,1,340,1945,f
TREANA,1,340,1945,f
TRESNA,1,340,1945,f
TREVENA,1,340,1945,f
TREVLYNNE,1,340,1945,f
TRUDA,1,340,1945,f
VAL,1,340,1945,f
VALDENE,1,340,1945,f
VALERIA,1,340,1945,f
VANICE,1,340,1945,f
VELMA,1,340,1945,f
VENECE,1,340,1945,f
VENETA,1,340,1945,f
VERA,1,340,1945,f
VERITY,1,340,1945,f
VERONIA,1,340,1945,f
VIKI,1,340,1945,f
VITI,1,340,1945,f
VITTOLIA,1,340,1945,f
VIVALEA,1,340,1945,f
WANDA,1,340,1945,f
WILMA,1,340,1945,f
WINNICE,1,340,1945,f
WINNIS,1,340,1945,f
WINSOME,1,340,1945,f
WONDA,1,340,1945,f
YVETTE,1,340,1945,f
ZETA,1,340,1945,f
ZITA,1,340,1945,f
,,,,f
MARGARET,346,1,1946,f
HELEN,258,2,1946,f
CHRISTINE,250,3,1946,f
JUDITH,231,4,1946,f
PATRICIA,195,5,1946,f
PAMELA,186,6,1946,f
JENNIFER,183,7,1946,f
ELIZABETH,151,8,1946,f
BARBARA,146,9,1946,f
SANDRA,146,9,1946,f
HEATHER,141,11,1946,f
LORRAINE,138,12,1946,f
DIANNE,133,13,1946,f
JANET,125,14,1946,f
MARY,123,15,1946,f
BEVERLEY,120,16,1946,f
LYNETTE,120,16,1946,f
SUSAN,118,18,1946,f
ROSEMARY,112,19,1946,f
RAELENE,110,20,1946,f
JANICE,106,21,1946,f
JILLIAN,100,22,1946,f
PAULINE,98,23,1946,f
KATHLEEN,87,24,1946,f
MARILYN,82,25,1946,f
ANNE,80,26,1946,f
CAROL,78,27,1946,f
WENDY,78,27,1946,f
SHIRLEY,75,29,1946,f
JOAN,71,30,1946,f
CAROLYN,66,31,1946,f
DENISE,64,32,1946,f
MARLENE,61,33,1946,f
MAUREEN,57,34,1946,f
SUZANNE,57,34,1946,f
JULIE,56,36,1946,f
KAYE,56,36,1946,f
ANN,55,38,1946,f
MARIE,55,38,1946,f
KAY,54,40,1946,f
COLLEEN,52,41,1946,f
YVONNE,52,41,1946,f
GLORIA,51,43,1946,f
DIANE,50,44,1946,f
DOROTHY,50,44,1946,f
JOSEPHINE,50,44,1946,f
ELAINE,46,47,1946,f
MAXINE,45,48,1946,f
JEANETTE,39,49,1946,f
JUNE,37,50,1946,f
LEONIE,36,51,1946,f
CHERYL,35,52,1946,f
KATHRYN,35,52,1946,f
LESLEY,35,52,1946,f
ROBYN,35,52,1946,f
ANNETTE,33,56,1946,f
CYNTHIA,33,56,1946,f
FAY,32,58,1946,f
BETTY,31,59,1946,f
FRANCES,31,59,1946,f
RUTH,31,59,1946,f
VALERIE,31,59,1946,f
DAWN,29,63,1946,f
JANETTE,29,63,1946,f
RHONDA,29,63,1946,f
GLENYS,28,66,1946,f
MEREDITH,28,66,1946,f
BRENDA,27,68,1946,f
GERALDINE,27,68,1946,f
ROSLYN,27,68,1946,f
SUSANNE,27,68,1946,f
BEVERLY,25,72,1946,f
DIANA,25,72,1946,f
ROSALIE,25,72,1946,f
VERONICA,23,75,1946,f
CAROLE,22,76,1946,f
CATHERINE,22,76,1946,f
CLAIRE,22,76,1946,f
IRENE,20,79,1946,f
JACQUELINE,20,79,1946,f
JANE,20,79,1946,f
JOYLENE,20,79,1946,f
JOY,19,83,1946,f
JOYLEEN,19,83,1946,f
BRONWYN,18,85,1946,f
JEAN,18,85,1946,f
KAYLENE,18,85,1946,f
KAREN,17,88,1946,f
LOIS,17,88,1946,f
SHARON,17,88,1946,f
ALISON,16,91,1946,f
CARMEL,16,91,1946,f
MARION,16,91,1946,f
ROSSLYN,16,91,1946,f
UNNAMED,16,91,1946,f
VICKI,16,91,1946,f
DEIDRE,15,97,1946,f
FAYE,15,97,1946,f
GILLIAN,15,97,1946,f
GLENDA,15,97,1946,f
GAYNOR,14,101,1946,f
JANIS,14,101,1946,f
LORNA,14,101,1946,f
MONICA,14,101,1946,f
RAYLENE,14,101,1946,f
GAIL,13,106,1946,f
JILL,13,106,1946,f
MERILYN,13,106,1946,f
NANCY,13,106,1946,f
ROSALIND,13,106,1946,f
EILEEN,12,111,1946,f
KATHERINE,12,111,1946,f
LYNNETTE,12,111,1946,f
AILEEN,11,114,1946,f
ANDREA,11,114,1946,f
CORALIE,11,114,1946,f
JOYCE,11,114,1946,f
KERRY,11,114,1946,f
MARJORIE,11,114,1946,f
PENELOPE,11,114,1946,f
VIRGINIA,11,114,1946,f
BERYL,10,122,1946,f
DAPHNE,10,122,1946,f
GLADYS,10,122,1946,f
GWENDA,10,122,1946,f
MARCIA,10,122,1946,f
MARIA,10,122,1946,f
NOLA,10,122,1946,f
PHYLLIS,10,122,1946,f
CAROLINE,9,130,1946,f
DEIRDRE,9,130,1946,f
EVELYN,9,130,1946,f
LEONE,9,130,1946,f
LOUISE,9,130,1946,f
NORMA,9,130,1946,f
STEPHANIE,9,130,1946,f
VALDA,9,130,1946,f
VALMA,9,130,1946,f
VIVIENNE,9,130,1946,f
BETH,8,140,1946,f
CHRISTINA,8,140,1946,f
DOREEN,8,140,1946,f
ELEANOR,8,140,1946,f
JULIA,8,140,1946,f
MERRILYN,8,140,1946,f
NATALIE,8,140,1946,f
ROBIN,8,140,1946,f
SALLY,8,140,1946,f
THELMA,8,140,1946,f
VALMAI,8,140,1946,f
ANGELA,7,151,1946,f
AUDREY,7,151,1946,f
KAYLEEN,7,151,1946,f
LARAINE,7,151,1946,f
LYNNE,7,151,1946,f
MARALYN,7,151,1946,f
MERYL,7,151,1946,f
ALICE,6,158,1946,f
ELLEN,6,158,1946,f
ELSIE,6,158,1946,f
GWENDOLINE,6,158,1946,f
LEE,6,158,1946,f
MARIAN,6,158,1946,f
NITA,6,158,1946,f
PAULA,6,158,1946,f
SUE,6,158,1946,f
TERESA,6,158,1946,f
ANTHEA,5,168,1946,f
ATHALIE,5,168,1946,f
BERNADETTE,5,168,1946,f
CONSTANCE,5,168,1946,f
CORAL,5,168,1946,f
DIANNA,5,168,1946,f
ERICA,5,168,1946,f
FELICITY,5,168,1946,f
GAYE,5,168,1946,f
JANINE,5,168,1946,f
JEANNETTE,5,168,1946,f
JENNY,5,168,1946,f
JOANNE,5,168,1946,f
LARRAINE,5,168,1946,f
LAUREL,5,168,1946,f
LESLIE,5,168,1946,f
LILLIAN,5,168,1946,f
LINDA,5,168,1946,f
MARIANNE,5,168,1946,f
MELVA,5,168,1946,f
MIRIAM,5,168,1946,f
NANETTE,5,168,1946,f
PEGGY,5,168,1946,f
PRISCILLA,5,168,1946,f
PRUDENCE,5,168,1946,f
RONDA,5,168,1946,f
SYLVIA,5,168,1946,f
ADRIENNE,4,195,1946,f
BERNICE,4,195,1946,f
CAROLYNE,4,195,1946,f
CHERIE,4,195,1946,f
DONNA,4,195,1946,f
EUNICE,4,195,1946,f
GEORGINA,4,195,1946,f
ISOBEL,4,195,1946,f
IVY,4,195,1946,f
JAN,4,195,1946,f
JANENE,4,195,1946,f
JULIENNE,4,195,1946,f
LORAINE,4,195,1946,f
LYNN,4,195,1946,f
MAVIS,4,195,1946,f
MICHELE,4,195,1946,f
NAOMI,4,195,1946,f
NOELENE,4,195,1946,f
RAYLEEN,4,195,1946,f
ROMA,4,195,1946,f
ROSEMARIE,4,195,1946,f
SHARRON,4,195,1946,f
THERESE,4,195,1946,f
TINA,4,195,1946,f
VERITY,4,195,1946,f
VERNA,4,195,1946,f
ANTOINETTE,3,221,1946,f
BONNIE,3,221,1946,f
BRONTE,3,221,1946,f
BRONWEN,3,221,1946,f
CARLENE,3,221,1946,f
CATHRYN,3,221,1946,f
CECILIA,3,221,1946,f
CHERILYN,3,221,1946,f
CHERYLE,3,221,1946,f
CHRISTABEL,3,221,1946,f
DELIA,3,221,1946,f
DELMA,3,221,1946,f
DIERDRE,3,221,1946,f
DORIS,3,221,1946,f
DULCIE,3,221,1946,f
ELVA,3,221,1946,f
GAEL,3,221,1946,f
GAYLE,3,221,1946,f
GLENIS,3,221,1946,f
GWENNETH,3,221,1946,f
HAZEL,3,221,1946,f
HELENE,3,221,1946,f
IRIS,3,221,1946,f
ISABELLE,3,221,1946,f
JANEEN,3,221,1946,f
JENIFER,3,221,1946,f
KATHRINE,3,221,1946,f
LENORE,3,221,1946,f
LILA,3,221,1946,f
LINDLEY,3,221,1946,f
LYN,3,221,1946,f
LYNDALL,3,221,1946,f
MERLE,3,221,1946,f
MICHELLE,3,221,1946,f
MOIRA,3,221,1946,f
MURIEL,3,221,1946,f
OLIVE,3,221,1946,f
PAM,3,221,1946,f
PAULETTE,3,221,1946,f
RAELEEN,3,221,1946,f
ROSALYN,3,221,1946,f
ROSE,3,221,1946,f
ROSINA,3,221,1946,f
SONIA,3,221,1946,f
STELLA,3,221,1946,f
THERESA,3,221,1946,f
TONI,3,221,1946,f
VICTORIA,3,221,1946,f
ALMA,2,269,1946,f
ANITA,2,269,1946,f
ANNA,2,269,1946,f
ANNABEL,2,269,1946,f
ASHLEY,2,269,1946,f
AVIS,2,269,1946,f
AVRIL,2,269,1946,f
BRIONY,2,269,1946,f
CARMEN,2,269,1946,f
CAROLYNNE,2,269,1946,f
CARYL,2,269,1946,f
CASSANDRA,2,269,1946,f
CHARLOTTE,2,269,1946,f
CHARMAINE,2,269,1946,f
CHERRIL,2,269,1946,f
CHERRYL,2,269,1946,f
CHERYLENE,2,269,1946,f
CHRISTOBEL,2,269,1946,f
DALE,2,269,1946,f
DAVINA,2,269,1946,f
DEANNA,2,269,1946,f
DEANNE,2,269,1946,f
DEBORAH,2,269,1946,f
DELRAE,2,269,1946,f
DIANN,2,269,1946,f
DIEDRE,2,269,1946,f
DOROTHEA,2,269,1946,f
DYMPNA,2,269,1946,f
EDITH,2,269,1946,f
EDNA,2,269,1946,f
ELISABETH,2,269,1946,f
ELSPETH,2,269,1946,f
ENID,2,269,1946,f
EVA,2,269,1946,f
FLORENCE,2,269,1946,f
GAE,2,269,1946,f
GENEVIEVE,2,269,1946,f
GLENICE,2,269,1946,f
GLENYSE,2,269,1946,f
GRACE,2,269,1946,f
GWEN,2,269,1946,f
GWYNETH,2,269,1946,f
HALINA,2,269,1946,f
HELENA,2,269,1946,f
IMELDA,2,269,1946,f
IRENA,2,269,1946,f
ISABEL,2,269,1946,f
ISLA,2,269,1946,f
JACQUALINE,2,269,1946,f
JANISE,2,269,1946,f
JESSICA,2,269,1946,f
JOANNA,2,269,1946,f
JOCELYN,2,269,1946,f
JUDY,2,269,1946,f
JULIET,2,269,1946,f
KAREEN,2,269,1946,f
KARIN,2,269,1946,f
KARYL,2,269,1946,f
KATRINA,2,269,1946,f
KERROL,2,269,1946,f
LANA,2,269,1946,f
LEEONIE,2,269,1946,f
LISBETH,2,269,1946,f
LYNLEY,2,269,1946,f
MAREE,2,269,1946,f
MARILLYN,2,269,1946,f
MARISSA,2,269,1946,f
MEGAN,2,269,1946,f
MERIDETH,2,269,1946,f
MERRYL,2,269,1946,f
MERYLE,2,269,1946,f
MIGNON,2,269,1946,f
MONA,2,269,1946,f
NECIA,2,269,1946,f
NEVA,2,269,1946,f
NOREEN,2,269,1946,f
PAMELIA,2,269,1946,f
PAMELLA,2,269,1946,f
